OBJECTID,ATCOCODE,GRIDTYPE,EASTING,NORTHING,LON,LAT,COMMONNAME,IDENTIFIER,DIRECTION,STREET,LANDMARK,NATGAZID,NATGAZLOCA,PARENTLOCA,GRANDPAREN,TOWN,SUBURB,STOPTYPE,BUSSTOPTYP,BUSREGISTR,RECORDSTAT,NOTES,LOCALITYCE,SMSNUMBER,LASTCHANGE
794,410000024955,,435397,555861,-1.44961000000,54.89624000000,HYLTON RD PENNYWELL E/B,E,E,HYLTON ROAD,OUTSIDE NO.639 HYLTON ROAD,E0031118,Pennywell,Sunderland Urban Area,,SL,PENNYWELL,BCT,MKD,OTH,ACT,,Y,,10/06/2005
795,410000024956,,435132,555491,-1.45379000000,54.89294000000,PENNYWELL IND EST N/B,N,N,PENNYWELL INDUSTRIAL ESTATE,INSIDE PENNYWELL INDUSTRIAL ESTATE,E0031118,Pennywell,Sunderland Urban Area,,SL,PENNYWELL,BCT,MKD,OTH,ACT,,Y,,02/02/2005
796,410000024957,,435142,555461,-1.45364000000,54.89266000000,PENNYWELL INDUST EST S/B,S,S,PENNYWELL INDUSTRIAL ESTATE,INSIDE PENNYWELL INDUSTRIAL ESTATE,E0031118,Pennywell,Sunderland Urban Area,,SL,PENNYWELL,BCT,MKD,OTH,ACT,,Y,,02/02/2005
797,410000024958,,436714,555643,-1.42911000000,54.89419000000,SPRINGWELL RD S/WELL S/B,S,S,SPRINGWELL ROAD,OUTSIDE BROADWAY JUNIOR SCHOOL,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,24/05/2005
798,410000024959,,436689,555661,-1.42950000000,54.89435000000,SPRINGWELL RD,N,N,SPRINGWELL ROAD,OPPOSITE BROADWAY JUNIOR SCHOOL,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,07/06/2005
799,410000024960,,435355,555331,-1.45033000000,54.89148000000,PRESTBURY ROAD-PENNYWELL,N,N,PRESTBURY ROAD,70M NORTH OF CHESTER ROAD,E0031118,Pennywell,Sunderland Urban Area,,SL,PENNYWELL,BCT,MKD,OTH,ACT,,Y,,10/06/2005
800,410000024961,,435234,555171,-1.45224000000,54.89005000000,SEVENOAKS DRIVE HASTINGS HILL,N,N,SEVENOAKS DRIVE,OUTSIDE THE HASTINGS HILL PUBLIC HOUSE,E0031118,Pennywell,Sunderland Urban Area,,SL,HASTINGS HILL,BCT,MKD,OTH,ACT,,Y,,24/02/2005
801,410000024962,,437338,555025,-1.41946000000,54.88859000000,PROSPECT HOTEL,SW,SW,SPRINGWELL ROAD,OUTSIDE PRSPECT HOTEL PUBLIC HOUSE,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,PPT,ACT,,Y,,02/02/2005
802,410000024963,,437458,555043,-1.41759000000,54.88874000000,PROSPECT HOTEL,NE,NE,DURHAM ROAD,OUTSIDE PROSPECT HOTEL PUBLIC HOUSE,E0031123,Plains Farm,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,PPT,ACT,,Y,,02/02/2005
803,410000024964,,435814,555253,-1.44319000000,54.89075000000,GRINDON GREENWOOD ROAD,S,S,GREENWOOD ROAD,45M SOUTH OF CHESTER ROAD,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,PPT,ACT,,Y,,02/02/2005
804,410000024965,,435834,555175,-1.44289000000,54.89005000000,GRINDON GREENWOOD ROAD,N,N,GREENWOOD ROAD,OPPOSITE GALASHIELS ROAD,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,PPT,ACT,,Y,,02/02/2005
805,410000024967,,435795,556273,-1.44336000000,54.89992000000,GRINDON LA STH HYLTON N/B,N,N,GRINDON LANE,OPPOSITE ST ANNES RC CHURCH PRESBYTERY,E0031174,South Hylton,Sunderland Urban Area,,SL,SOUTH HYLTON,BCT,MKD,OTH,ACT,,Y,,02/02/2005
806,410000024968,,435719,556405,-1.44453000000,54.90111000000,HYLTON BANK STH HYLTON S/,S,S,HYLTON BANK,OUTSIDE SOCIAL CLUB,E0031174,South Hylton,Sunderland Urban Area,,SL,SOUTH HYLTON,BCT,MKD,OTH,ACT,,Y,,02/02/2005
807,410000024969,,435584,556569,-1.44661000000,54.90259000000,HYLTON BANK SOUTH HYLTON,S,S,HYLTON BANK,OPPOSITE GREENBANK DRIVE,E0031174,South Hylton,Sunderland Urban Area,,SL,SOUTH HYLTON,BCT,MKD,OTH,ACT,,Y,,02/02/2005
808,410000024970,,435533,556613,-1.44740000000,54.90299000000,HYLTON BANK SOUTH HYLTON,N,N,HYLTON BANK,OUTSIDE FIELD HOUSE NURSING HOME,E0031174,South Hylton,Sunderland Urban Area,,SL,SOUTH HYLTON,BCT,MKD,OTH,ACT,,Y,,02/02/2005
809,410000024971,,435433,556744,-1.44895000000,54.90417000000,SOUTH HYLTON METRO (M),N,N,SOUTH HYLTON,OUTSIDE THE RAILWAY PUBLIC HOUSE,E0031174,South Hylton,Sunderland Urban Area,,SL,HYLTON,BCT,MKD,PPT,ACT,,Y,,13/05/2005
810,410000024972,,435455,556731,-1.44860000000,54.90406000000,SOUTH HYLTON METRO (M),S,S,HYLTON BANK,OPPOSITE THE RAILWAY PUBLIC HOUSE,E0031174,South Hylton,Sunderland Urban Area,,SL,HYLTON,BCT,MKD,PPT,ACT,,Y,,13/05/2005
811,410000024973,,439915,558326,-1.37883000000,54.91805000000,FULWELL ROAD,N,N,FULWELL ROAD,OUTSIDE ALL SAINTS CHURCH AND VICARAGE,E0031021,Monkwearmouth,Sunderland Urban Area,,SL,ROKER,BCT,MKD,OTH,ACT,,Y,,05/07/2005
812,410000024974,,439933,558321,-1.37855000000,54.91801000000,FULWELL ROAD,S,S,FULWELL ROAD,OPPOSITE ALL SAINTS CHURCH AND VICARAGE,E0031021,Monkwearmouth,Sunderland Urban Area,,SL,ROKER,BCT,MKD,OTH,ACT,,Y,,05/07/2005
813,410000024975,,435550,559347,-1.44680000000,54.92756000000,KIDDERMINSTER RD D/HILL E,E,E,KIDDERMINSTER ROAD,50M EAST OF  HYLTON LANE,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,DOWNHILL,BCT,MKD,OTH,ACT,,Y,,03/02/2005
814,410000024976,,435729,559345,-1.44401000000,54.92753000000,KIDDERMINSTER RD D/HILL-E,E,E,KIDDERMINSTER ROAD,OUTSIDE KINGSCLERE AVENUE,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,DOWNHILL,BCT,MKD,OTH,ACT,,Y,,03/02/2005
815,410000024977,,435750,559338,-1.44368000000,54.92746000000,KIDDERMINSTER RD D/HILL-W,W,W,KIDDERMINSTER ROAD,OPPOSITE KINGSCLERE AVENUE,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,DOWNHILL,BCT,MKD,OTH,ACT,,Y,,03/02/2005
816,410000024978,,436566,559190,-1.43097000000,54.92607000000,REDHILL RD RED HOUSE N/B,N,N,REDHILL ROAD,25M S/ OF ROTHERHAM RD AND ST CUTHBERTS CHURCH,E0031134,Red House (Sunderland Urban Area),Sunderland Urban Area,,SL,RED HOUSE,BCT,MKD,OTH,ACT,,Y,,03/02/2005
817,410000024979,,435290,558941,-1.45091000000,54.92393000000,HYLTON CASTLE SHOPS,S,S,CANTERBURY ROAD,OUTSIDE ST FRANCIS OF ASSISI CHURCH,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,HYLTON CASTLE,BCT,MKD,PTP,ACT,,Y,,03/02/2005
818,410000024980,,436710,558990,-1.42874000000,54.92426000000,REDCAR RD H/RED/HOUSE N/B,S,S,REDCAR ROAD,OUTSIDE ROTHERHAM RD LEADINGTO HYLTON RED SCHOOL,E0031134,Red House (Sunderland Urban Area),Sunderland Urban Area,,SL,RED HOUSE,BCT,MKD,OTH,ACT,,Y,,03/02/2005
819,410000024981,,435615,558325,-1.44591000000,54.91837000000,HYLTON CASTLE RD CASTLETOWN,S,S,HYLTON CASTLE ROAD,50M S/OF CARTWRIGH RD LEADING TO CASTLE VIEW SCH,E0030988,Hylton Castle,Sunderland Urban Area,,SL,HYLTON CASTLE,BCT,MKD,OTH,ACT,,Y,,03/02/2005
820,410000024982,,435401,557872,-1.44931000000,54.91431000000,GRANGE ROAD CASTLETOWN,N,N,GRANGE ROAD,OUTSIDE SURGERY,E0030812,Castletown (Sunderland Urban Area),Sunderland Urban Area,,SL,CASTLETOWN,BCT,MKD,OTH,ACT,,Y,,03/02/2005
821,410000024983,,435138,557466,-1.45346000000,54.91068000000,FERRYBOAT LANE CASTLETOWN,S,S,FERRYBOAT LANE,NORTH WEST OF TARRIL KENNELS,E0030987,Hylton,Sunderland Urban Area,,SL,CASTLETOWN,BCT,MKD,OTH,ACT,,Y,,03/02/2005
822,410000024984,,435012,558891,-1.45525000000,54.92350000000,CHEADLE RD H/CASTLE E/B,E,E,CHEADLE ROAD,OUTSIDE HYLTON CASTLE INFANTS SCHOOL,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,HYLTON CASTLE,BCT,MKD,OTH,ACT,,Y,,03/02/2005
823,410000024985,,437092,559467,-1.42272000000,54.92852000000,RUTHERGLEN RD H/CASTLE E/,NE,NE,RUTHERGLEN ROAD,OUTSIDE HYLTON RED HOUSE COMMUNITY CENTRE/SCHOOL,E0030989,Hylton Red House,Sunderland Urban Area,,SL,HYLTON RED HOUSE,BCT,MKD,OTH,ACT,,Y,,03/02/2005
824,410000024986,,437416,559484,-1.41767000000,54.92865000000,WILTSHIRE RD WITHERWACK-E,E,E,WILTSHIRE ROAD,OPPOSITE HELMSLEY COURT,E0031290,Witherwack,Sunderland Urban Area,,SL,WITHERWACK,BCT,MKD,OTH,ACT,,Y,,03/02/2005
825,410000024987,,437447,559476,-1.41718000000,54.92858000000,WILTSHIRE RD WITHERWACK-W,W,W,WHILTSHIRE ROAD,OPPOSITE WENDOVER CLOSE,E0031290,Witherwack,Sunderland Urban Area,,SL,WITHERWACK,BCT,MKD,OTH,ACT,,Y,,03/02/2005
826,410000024988,,437097,559460,-1.42265000000,54.92846000000,RUTHERGLEN RD H/CASTLE W/,SW,SW,RUTHERGLEN ROAD,OPPOSITE HYLTON RED HOUSE SCHOOL / COMM. CENTRE,E0030989,Hylton Red House,Sunderland Urban Area,,SL,HYLTON CASTLE,BCT,MKD,OTH,ACT,,Y,,03/02/2005
827,410000024989,,435664,558753,-1.44509000000,54.92221000000,HYLTON CASTLE,S,S,CRAIGAVON ROAD,100M S/ OPPOSITE THE ENTRANCE TO HYLTON CASTLE,E0030988,Hylton Castle,Sunderland Urban Area,,SL,HYLTON CASTLE,BCT,MKD,PPT,ACT,,Y,,03/02/2005
828,410000024990,,435054,559443,-1.45453000000,54.92845000000,TOWN END FARM SHOPS,N,N,BLACKWOOD ROAD,OUTSIDE THE SLIPWAY PUBLIC HOUSE,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,TOWN END FARM,BCT,MKD,PPT,ACT,,Y,,03/02/2005
829,410000024991,,435333,557932,-1.45036000000,54.91486000000,RINGWAY CASTLETOWN,W,W,RINGWAY,OPPOSITE THE RECREATION GROUND,E0030812,Castletown (Sunderland Urban Area),Sunderland Urban Area,,SL,CASTLETOWN,BCT,MKD,OTH,ACT,,Y,,03/02/2005
830,410000024992,,435085,557907,-1.45423000000,54.91465000000,RINGWAY CASTLETOWN W/B,W,W,RINGWAY,OUTSIDE THE SUNRISE ENTERPRISE PARK,E0030812,Castletown (Sunderland Urban Area),Sunderland Urban Area,,SL,CASTLETOWN,BCT,MKD,OTH,ACT,,Y,,03/02/2005
831,410000024993,,436170,557929,-1.43730000000,54.91477000000,COLIMA AVE ENT/PRISE PK-E,NE,NE,COLIMA AVENUE,ENTERPRISE PARK,E0030988,Hylton Castle,Sunderland Urban Area,,SL,ENTERPRISE PARK,BCT,MKD,OTH,ACT,,Y,,03/02/2005
832,410000024994,,436201,557937,-1.43682000000,54.91484000000,COLIMA AVE ENT/PRISE PK-W,W,W,COLIMA AVENUE,ENTERPRISE PARK,E0030988,Hylton Castle,Sunderland Urban Area,,SL,ENTERPRISE PARK,BCT,MKD,OTH,ACT,,Y,,03/02/2005
833,410000024995,,436004,557811,-1.43991000000,54.91372000000,ENTERPRISE PARK DEFENDER COURT,NE,NE,COLIMA AVENUE,OPPOSITE DEFENDER COURT,E0030988,Hylton Castle,Sunderland Urban Area,,SL,ENTERPRISE PARK,BCT,MKD,PPT,ACT,,Y,,03/02/2005
834,410000024996,,436016,557808,-1.43972000000,54.91369000000,ENTERPRISE PARK DEFENDER COURT,W,W,COLIMA AVENUE,OUTSIDE DEFENDER COURT,E0030988,Hylton Castle,Sunderland Urban Area,,SL,ENTERPRISE PARK,BCT,MKD,PPT,ACT,,Y,,03/02/2005
835,410000024997,,435060,559569,-1.45442000000,54.92959000000,BLACKWOOD ROAD,N,N,BLACKWOOD ROAD,OPPOSITE ST JOHN BOSCO RC CHURCH HALL,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,TOWN END FARM,BCT,MKD,OTH,ACT,,Y,,14/07/2005
836,410000024998,,435488,559490,-1.44775000000,54.92885000000,HYLTON LN DOWNHILL S/B,S,S,HYLTON LANE,SOUTH OF PEMBROKE COURT/OUTSIDE BT PHONE BOX,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,DOWNHILL,BCT,MKD,OTH,ACT,,Y,,09/03/2005
837,410000024999,,435461,559522,-1.44817000000,54.92913000000,HYLTON LN DOWNHILL N/B,N,N,HYLTON LANE,OPPOSITE PEMBROKE COURT/OPPOSITE BT PHONE BOX,E0030849,Downhill (Sunderland Urban Area),Sunderland Urban Area,,SL,DOWNHILL,BCT,MKD,OTH,ACT,,Y,,09/03/2005
838,410000024S01,,439546,557184,-1.38474000000,54.90782000000,ST.MARY'S WAY,W,W,ST MARY'S WAY,OPPOSITE MULTI STOREY CAR PARK,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,07/07/2005
839,410000024S02,,439339,557025,-1.38799000000,54.90641000000,SUNDERLAND EMPIRE THEATRE,E,E,HIGH STREET WEST,OUTSIDE THE EMPIRE THEATRE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,07/07/2005
840,410000024S03,,439855,557162,-1.37993000000,54.90760000000,HIGH ST WEST S/LAND W/B,W,W,HIGH STREET WEST,OUTSIDE THE TELEPHONE EXCHANGE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,08/05/2005
841,410000024S04,,439920,556871,-1.37895000000,54.90498000000,SUNDERLAND FREDERICK STREET,S,S,FREDEROCK STREET,OUTSIDE MURRAY HUMPPHREY SOLICITORS,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
842,410000024S05,,439419,557061,-1.38674000000,54.90672000000,"CROWTREE RD,SUNDERLAND - REDUNDANT",TBA,N,25M SOUTH JNC MIDDLE STREET,TBA,E0031254,Sunderland Stadium of Light,Sunderland Urban Area,,Sunderland,,BCT,MKD,OTH,PEN,,N,,16/07/2004
843,410000024S06,,439923,556795,-1.37892000000,54.90429000000,TOWARD RD S/LAND N/B,N,N,TOWARD ROAD,OUTSIDE THE MOWBRAY PARK HOTEL,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,09/05/2005
844,410000024S07,,439902,556810,-1.37924000000,54.90443000000,BOROUGH RD SUNDERLAND W/B,W,W,BOROUGH ROAD,OUTSIDE MOWBRAY PARK PUBLIC HOUSE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,09/05/2005
845,410000024S08,,439846,556906,-1.38010000000,54.90530000000,SUNDERLAND JOHN STREET,S,S,JOHN STREET,OPPOSITE RILEYS POOL HALL,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
846,410000024S09,,439885,556937,-1.37949000000,54.90557000000,SUNDERLAND ATHENAEUM STREET#,E,E,ATHENAEUM STREET,OUTSIDE LYNAS HOUSE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
847,410000024S10,,439859,556932,-1.37990000000,54.90553000000,SUNDERLAND ATHENAEUM STREET#,E,E,ATHENAEUM STREET,OPPOSITE LIBRARY,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,10/06/2005
848,410000024S11,,439826,557012,-1.38040000000,54.90625000000,SUNDERLAND JOHN STREET,S,S,JOHN STREET,OUTSIDE LWR SOLICITORS,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
849,410000024S12,,439818,557065,-1.38052000000,54.90673000000,SUNDERLAND JOHN STREET,S,S,JOHN STREET,OUTSIDE JOPLINGS,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
850,410000024S13,,439814,557091,-1.38058000000,54.90696000000,SUNDERLAND JOHN STREET,S,S,JOHN STREET,OUTSIDE JOPLINGS,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
851,410000024S14,,439815,557126,-1.38056000000,54.90728000000,SUNDERLAND JOHN STREET,S,S,JOHN STREET,OUTSIDE JOPLINGS,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
852,410000024S15,,439727,557087,-1.38193000000,54.90693000000,SUNDERLAND FAWCETT STREET#(M),N,N,FAWCETT STREET,OPPOSITE CO-OP BANK,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
853,410000024S16,,439734,557046,-1.38183000000,54.90656000000,SUNDERLAND FAWCETT STREET#(M),N,N,FAWCETT STREET,OUTSIDE LLOYDS STORE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,07/07/2005
854,410000024S17,,439740,557004,-1.38174000000,54.90619000000,SUNDERLAND FAWCETT STREET#(M),N,N,FAWCETT STREET,OUTSIDE KEITH PATTERSON,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,07/07/2005
855,410000024S18,,439745,556974,-1.38167000000,54.90592000000,SUNDERLAND FAWCETT STREET#(M),N,N,FAWCETT STREET,OUTSIDE TOURIST INFORMATION,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,07/07/2005
856,410000024S19,,439755,556928,-1.38152000000,54.90550000000,SUNDERLAND FAWCETT STREET#(M),N,N,FAWCETT STREET,OPPOSITE THE PET CENTRE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,07/07/2005
857,410000024S20,,439760,556899,-1.38145000000,54.90524000000,SUNDERLAND FAWCETT STREET#(M),N,N,FAWCETT STREET,OUTSIDE WILKINSON,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,07/07/2005
858,410000024S21,,439766,556867,-1.38136000000,54.90495000000,SUNDERLAND FAWCETT STREET#(M),N,N,FAWCETT STREET,OUTSIDE WILKINSON,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,07/07/2005
859,410000024S22,,439771,556835,-1.38128000000,54.90467000000,SUNDERLAND FAWCETT STREET#(M),N,NA,FAWCETT STREET,OUTSIDE CONNECTIONS,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCS,MKD,PPT,ACT,,Y,,07/07/2005
860,410000024S23,,439783,556743,-1.38111000000,54.90384000000,BURDON RD SUNDERLAND S/B,S,S,BURDON ROAD,OUTSIDE  MUSEUM AND GALLERY,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,09/05/2005
861,410000024S24,,439614,556792,-1.38374000000,54.90429000000,SUNDERLAND HOLMESIDE,W,W,HOLMESIDE,80M DUE WEST OF WATERLOO PLACE JUNCTION,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,10/06/2005
862,410000024S25,,439561,556790,-1.38456000000,54.90428000000,SUNDERLAND HOLMESIDE,W,W,HOLMSIDE,OUTSIDE BINGO HALL,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,05/05/2005
863,410000024S26,,439524,556785,-1.38514000000,54.90424000000,SUNDERLAND HOLMESIDE,W,W,HOLMESIDE,OUTSIDE BINGO HALL,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,08/05/2005
864,410000024S27,,439407,556750,-1.38697000000,54.90393000000,SUNDERLAND VINE PLACE,NE,NE,VINE PLACE,OUTSIDE HAYS TRAVEL,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,09/05/2005
865,410000024S28,,439418,556757,-1.38680000000,54.90399000000,SUNDERLAND VINE PLACE,NE,NE,VINE PLACE,OUTSIDE HAYS TRAVEL,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,09/05/2005
866,410000024S29,,439433,556765,-1.38656000000,54.90406000000,SUNDERLAND VINE PLACE,E,E,VINE PLACE,OPPOSITE THE BOROUGH PUBLIC HOUSE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,10/06/2005
867,410000024S30,,439333,556726,-1.38813000000,54.90372000000,SUNDERLAND GREEN TERRACE,S,S,GREEN TERRACE,OPPOSITE PRIESTMAN BUILDING S/LAND UNIVERSITY,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,14/07/2005
868,410000024S31,,439306,556749,-1.38855000000,54.90393000000,"GREEN TCE,S/LAND",TBA,N,40 M NE JCN VINE PL                      NO STOP,TBA,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,Sunderland,,BCT,MKD,OTH,PEN,,N,,16/07/2004
869,410000024S32,,439292,557000,-1.38873000000,54.90619000000,HIGH STREET WEST,W,W,HIGH STREET WEST,OUTSIDE ST MICHAEL''S CHURCH,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,07/07/2005
870,410000024S33,,439135,557021,-1.39118000000,54.90639000000,SILKSWORTH ROW-SHACKLETON HOUSE,N,N,SILKSWORTH ROW,OPPOSITE SHACKLETON HOUSE GOVERNMENT OFFICE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,10/06/2005
871,410000024S34,,439374,557010,-1.38745000000,54.90627000000,SUNDERLAND EMPIRE THEATRE,W,W,HIGH STREET WEST,OPPOSITE SUNDERLAND EMPIRE THEATRE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,BISHOPWEARMOUTH,BCT,MKD,PPT,ACT,,Y,,07/07/2005
872,410000024S35,,439174,557017,-1.39057000000,54.90635000000,ST MICHAEL'S WAY,S,S,ST MICHAEL'S WAY,80M NORTH OF THE GREENS PUBLIC HOUSE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,10/06/2005
873,410000024S36,,439176,556938,-1.39055000000,54.90564000000,HIND ST S/LAND N/B,N,N,HIND STREET,WEST OF THE GREENS PUBLIC HOUSE,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,10/06/2005
874,410000024S37,,439771,556719,-1.38130000000,54.90362000000,SUNDERLAND BURDON ROAD,N,N,DURHAM ROAD,OPPOSITE MUSEUM AND GALLERY,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,09/05/2005
875,410000024S38,,439308,556777,-1.38851000000,54.90418000000,GREEN TERRACE,S,S,GREEN TERRACE,OUTSIDE SUNDERLAND UNIVERSITY GALEN BUILDING,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,OTH,ACT,,Y,,07/07/2005
1050,410000028033,,431922,552006,-1.50422000000,54.86183000000,CHESTER RD BOUND/HOUSES-S,SW,SW,CHESTER ROAD,OUTSIDE GOLF COURSE ROAD JUNCTION,E0031202,Success,Houghton-le-Spring,,SL,SHINEY ROW,BCT,MKD,OTH,ACT,,Y,,07/07/2005
1051,410000028034,,431975,552075,-1.50339000000,54.86245000000,CHESTER RD BOUN/HOUSES N/,N,N,CHESTER ROAD,OPPOSITE GOLF COURSE ROAD JUNCTION  50M N/E,E0031161,Shiney Row,Houghton-le-Spring,,SL,SHINEY ROW,BCT,MKD,OTH,ACT,,Y,,18/02/2005
1052,410000028035,,432222,552427,-1.49950000000,54.86560000000,CHESTER RD S/ROW S/B,NE,NE,CHESTER ROAD,35M NORTH EAST  OF CLAREMONT DRIVE,E0031161,Shiney Row,Houghton-le-Spring,,SL,SHINEY ROW,BCT,MKD,OTH,ACT,,Y,,18/02/2005
1053,410000028036,,432373,552591,-1.49713000000,54.86706000000,SHINEY ROW,NE,NE,CHESTER ROAD,OPPOSITE PUBLIC HOUSE 30M SOUTH WEST,E0031161,Shiney Row,Houghton-le-Spring,,SL,SHINEY ROW,BCT,MKD,PPT,ACT,,Y,,18/02/2005
1054,410000028037,,432591,552790,-1.49371000000,54.86883000000,SHINEY ROW,SW,SW,CHESTER ROAD,OPPOSITE NO.10  BOULT TERRACE,E0031161,Shiney Row,Houghton-le-Spring,,SL,SHINEY ROW,BCT,MKD,PPT,ACT,,Y,,18/02/2005
1055,410000028038,,432840,553020,-1.48981000000,54.87089000000,CHESTER RD PENSHAW N/B,N,N,CHESTER ROAD,OPPOSITE PENSHAW GARAGE,E0031161,Shiney Row,Houghton-le-Spring,,SL,PENSHAW,BCT,MKD,OTH,ACT,,Y,,18/02/2005
